%MatrixMarket matrix coordinate pattern symmetric 
2113 2113 6632
4853 1665 1021 6 4
4854 1694 1021 10 4
4855 1794 1021 22 9
4856 1807 1021 15 8
4857 1825 1021 22 6
4858 1979 1021 1 9
4859 2031 1021 1 1
4860 1033 1022 25 9
4861 1195 1022 24 8
4862 1300 1022 10 1
4863 1475 1022 8 1
4864 1499 1022 4 2
4865 1639 1022 3 4
4866 2007 1022 7 7
4867 2015 1022 2 2
4868 1252 1023 7 8
4869 1290 1023 19 9
4870 1313 1023 7 6
4871 1425 1023 21 2
4872 1585 1023 22 6
4873 1753 1023 19 6
4874 1765 1023 21 6
4875 1809 1023 4 5
4876 1848 1023 16 6
4877 2046 1023 15 10
4878 1179 1024 9 6
4879 1375 1024 9 5
4880 1578 1024 19 2
4881 2005 1024 4 4
4882 1039 1026 14 10
4883 1053 1026 4 7
4884 1083 1026 17 5
4885 1089 1026 17 5
4886 1097 1026 13 1
4887 1159 1026 11 2
4888 1167 1026 16 1
4889 1175 1026 18 5
4890 1195 1026 15 10
4891 1231 1026 2 4
4892 1233 1026 4 7
4893 1268 1026 17 6
4894 1284 1026 17 4
4895 1323 1026 18 9
4896 1385 1026 5 7
4897 1406 1026 2 9
4898 1420 1026 1 6
4899 1472 1026 19 6
4900 1506 1026 20 5
4901 1570 1026 6 3
4902 1591 1026 8 3
4903 1638 1026 2 7
4904 1645 1026 19 8
4905 1654 1026 5 5
4906 1676 1026 21 5
4907 1730 1026 8 8
4908 1743 1026 23 2
4909 1807 1026 24 3
4910 1814 1026 3 1
4911 1820 1026 24 8
4912 1874 1026 19 5
4913 1876 1026 5 7
4914 1962 1026 13 9
4915 1979 1026 14 1
4916 2017 1026 22 7
4917 2023 1026 11 3
4918 2031 1026 17 8
4919 2076 1026 5 6
4920 2088 1026 3 3
4921 2107 1026 21 7
4922 1544 1027 14 3
4923 1737 1027 25 2
4924 1520 1028 10 10
4925 1540 1028 14 5
4926 1417 1029 10 3
4927 1106 1030 13 9
4928 1292 1030 4 6
4929 1302 1030 9 7
4930 1311 1030 15 10
4931 1377 1030 14 3
4932 1399 1030 11 4
4933 1442 1030 5 10
4934 1524 1030 8 6
4935 1544 1030 16 4
4936 1567 1030 9 6
4937 1650 1030 23 4
4938 1748 1030 8 3
4939 1807 1030 11 9
4940 1813 1030 9 4
4941 1863 1030 6 4
4942 1866 1030 24 8
4943 1889 1030 19 10
4944 1939 1030 2 3
4945 1996 1030 20 3
4946 2009 1030 21 4
4947 1749 1031 20 8
4948 1683 1032 23 4
4949 1073 1033 3 6
4950 1169 1033 3 5
4951 1195 1033 19 3
4952 1229 1033 3 8
4953 1276 1033 13 3
4954 1287 1033 1 2
4955 1300 1033 15 7
4956 1323 1033 3 2
4957 1375 1033 2 5
4958 1475 1033 23 10
4959 1499 1033 19 3
4960 1539 1033 3 6
4961 1604 1033 7 5
4962 1639 1033 10 5
4963 1689 1033 10 1
4964 1756 1033 7 10
4965 1825 1033 9 1
4966 1859 1033 13 9
4967 1910 1033 11 2
4968 2007 1033 8 4
4969 2015 1033 13 5
4970 2025 1033 17 5
4971 2047 1033 22 10
4972 2080 1033 1 6
4973 1804 1035 3 7
4974 1816 1035 4 5
4975 1849 1035 24 9
4976 1426 1036 17 7
4977 1902 1037 7 10
4978 1232 1038 12 8
4979 1175 1039 6 5
4980 1403 1039 17 8
4981 1665 1039 13 5
4982 1807 1039 1 5
4983 1825 1039 17 7
4984 1979 1039 20 7
4985 2031 1039 7 2
4986 1133 1040 10 9
4987 1221 1040 13 10
4988 1250 1040 19 8
4989 1322 1040 21 5
4990 1528 1040 1 4
4991 1543 1040 23 1
4992 1550 1040 9 3
4993 1644 1040 15 9
4994 1794 1040 19 6
4995 1952 1040 23 5
4996 2052 1040 16 4
4997 1163 1041 3 1
4998 1940 1041 15 10
4999 1065 1042 7 3
5000 1177 1042 1 9
5001 1694 1043 18 4
5002 1050 1044 20 1
5003 1617 1045 12 10
5004 1752 1045 16 9
5005 1788 1045 12 1
5006 1804 1045 15 6
5007 1816 1045 11 6
5008 1849 1045 9 9
5009 1986 1047 11 2
5010 1121 1048 23 3
5011 1304 1048 7 5
5012 1484 1048 19 3
5013 1888 1048 5 4
5014 1927 1048 12 3
5015 1935 1048 2 8
5016 2061 1048 6 6
5017 1484 1050 8 9
5018 1367 1051 24 9
5019 1387 1051 9 5
5020 1500 1051 17 7
5021 2083 1051 11 5
5022 2066 1052 12 3
5023 1089 1053 20 3
5024 1175 1053 15 10
5025 1378 1053 14 5
5026 1729 1053 4 1
5027 1622 1054 3 10
5028 1701 1055 9 3
5029 1581 1056 7 6
5030 2061 1058 22 3
5031 1800 1059 8 7
5032 1121 1061 22 2
5033 1355 1061 23 7
5034 1369 1061 14 4
5035 1484 1061 18 8
5036 1661 1061 1 9
5037 1710 1061 1 10
5038 1779 1061 9 1
5039 1888 1061 25 3
5040 1896 1061 4 3
5041 1643 1062 23 7
5042 1860 1062 22 8
5043 2017 1062 16 7
5044 1945 1064 6 10
5045 1177 1065 8 7
5046 1804 1066 6 8
5047 1849 1066 1 2
5048 1401 1067 22 4
5049 1488 1067 8 2
5050 1524 1068 17 10
5051 1287 1070 25 7
5052 1274 1071 21 8
5053 1195 1073 21 9
5054 1300 1073 8 6
5055 1323 1073 15 7
5056 1475 1073 19 9
5057 1499 1073 16 8
5058 1639 1073 2 7
5059 1798 1073 20 4
5060 2007 1073 23 2
5061 2015 1073 24 3
5062 1163 1074 19 2
5063 1841 1074 12 6
5064 1940 1074 3 1
5065 1242 1075 4 5
5066 1296 1075 8 6
5067 1458 1075 4 2
5068 1981 1075 12 8
5069 2043 1075 25 3
5070 2045 1075 20 8
5071 1391 1076 22 6
5072 1800 1076 2 1
5073 1308 1078 4 6
5074 1517 1078 6 1
5075 1694 1079 14 6
5076 1166 1080 8 6
5077 1200 1080 8 8
5078 1446 1080 20 6
5079 1453 1080 2 8
5080 1566 1080 11 7
5081 1730 1080 6 5
5082 1800 1084 17 6
5083 1381 1086 10 9
5084 1536 1086 15 7
5085 1744 1086 8 10
5086 1760 1086 15 8
5087 1945 1086 18 3
5088 2029 1086 19 2
5089 2059 1086 18 9
5090 2071 1086 14 4
5091 1252 1087 6 3
5092 1306 1088 3 1
5093 1517 1088 22 3
5094 1706 1088 8 9
5095 1767 1088 3 9
5096 1859 1088 16 5
5097 1983 1088 9 6
5098 2071 1088 16 6
5099 1175 1089 11 10
5100 1403 1089 8 5
5101 1570 1089 1 8
5102 1665 1089 25 10
5103 1807 1089 13 8
5104 1825 1089 10 3
5105 2031 1089 21 7
5106 2044 1090 22 1
5107 1378 1093 25 2
5108 1598 1094 9 5
5109 1926 1094 11 3
5110 2078 1094 3 7
5111 1202 1097 9 4
5112 1249 1097 25 3
5113 1309 1097 15 9
5114 1323 1097 17 9
5115 1563 1097 11 1
5116 1729 1097 7 10
5117 1730 1097 3 8
5118 1260 1098 21 3
5119 1279 1098 25 6
5120 1392 1098 24 10
5121 1795 1098 3 7
5122 1543 1099 19 4
5123 1576 1099 13 9
5124 1889 1099 4 6
5125 1940 1099 2 7
5126 2034 1099 4 6
5127 2071 1099 11 2
5128 1637 1100 25 8
5129 1972 1101 19 3
5130 1679 1102 9 2
5131 1720 1102 24 7
5132 1912 1102 7 4
5133 1969 1102 15 8
5134 1502 1104 10 5
5135 1749 1104 4 5
5136 1355 1105 21 8
5137 1737 1105 17 2
5138 1889 1105 8 10
5139 2082 1105 6 2
5140 1377 1106 20 6
5141 1399 1106 15 9
5142 1567 1106 18 4
5143 1807 1106 24 7
5144 1469 1107 17 10
5145 1517 1107 1 3
5146 1848 1107 23 2
5147 1882 1107 15 6
5148 2071 1107 15 2
5149 1309 1108 5 2
5150 1478 1109 15 9
5151 1494 1109 12 7
5152 1517 1109 15 7
5153 1519 1109 6 3
5154 1611 1109 16 1
5155 1907 1109 11 2
5156 2071 1109 19 2
5157 1589 1110 7 4
5158 1146 1111 22 6
5159 1200 1112 8 10
5160 1732 1112 15 10
5161 2041 1113 20 8
5162 1137 1114 10 8
5163 1378 1115 13 7
5164 1522 1116 16 2
5165 1967 1116 22 3
5166 1535 1117 18 2
5167 1542 1117 13 6
5168 1661 1118 5 4
5169 1744 1118 1 8
5170 1856 1120 12 9
5171 2071 1120 25 1
5172 1196 1121 17 3
5173 1244 1121 14 3
5174 1304 1121 13 7
5175 1330 1121 12 5
5176 1355 1121 1 10
5177 1371 1121 11 2
5178 1433 1121 17 3
5179 1448 1121 8 5
5180 1484 1121 9 4
5181 1489 1121 19 6
5182 1522 1121 20 9
5183 1581 1121 5 8
5184 1622 1121 11 2
5185 1659 1121 3 8
5186 1779 1121 6 6
5187 1830 1121 11 10
5188 1871 1121 5 9
5189 1888 1121 5 6
5190 2044 1121 20 8
5191 1728 1122 10 3
5192 1748 1122 25 5
5193 2072 1122 17 1
5194 1424 1124 18 2
5195 1659 1124 16 6
5196 1143 1125 23 1
5197 1212 1126 7 1
5198 1272 1126 14 9
5199 1283 1126 6 5
5200 1289 1126 25 7
5201 1300 1126 7 10
5202 1302 1126 17 6
5203 1622 1126 3 7
5204 1624 1126 6 2
5205 1700 1126 11 4
5206 1760 1126 25 5
5207 1762 1126 10 3
5208 1809 1126 16 2
5209 1848 1126 21 1
5210 1849 1126 5 6
5211 1854 1126 9 5
5212 1921 1126 18 9
5213 1924 1126 4 1
5214 2073 1126 6 8
5215 1563 1127 22 10
5216 1253 1128 16 7
5217 1485 1128 22 4
5218 1646 1128 19 6
5219 1959 1128 16 3
5220 1378 1129 3 9
5221 1550 1130 15 8
5222 1644 1130 16 6
5223 1543 1133 12 1
5224 1550 1133 6 1
5225 1643 1133 9 10
5226 1644 1133 19 1
5227 1795 1135 4 2
5228 1909 1135 8 1
5229 1250 1136 9 6
5230 1837 1136 21 3
5231 1722 1137 10 3
5232 1483 1140 22 3
5233 1769 1140 10 1
5234 1217 1141 16 6
5235 1493 1142 12 3
5236 1806 1142 7 4
5237 1754 1143 7 9
5238 2044 1143 5 8
5239 1516 1144 13 1
5240 1378 1145 7 2
5241 1325 1146 2 7
5242 1800 1147 13 6
5243 1205 1148 4 7
5244 1374 1149 8 10
5245 1589 1150 23 8
5246 1501 1153 23 6
5247 1205 1154 25 4
5248 1371 1154 22 1
5249 1859 1154 15 1
5250 1800 1157 24 6
5251 1299 1158 15 3
5252 1356 1158 11 3
5253 1642 1158 13 10
5254 1711 1158 18 2
5255 1755 1158 2 9
5256 1875 1158 18 9
5257 1175 1159 12 7
5258 1403 1159 20 3
5259 1665 1159 4 3
5260 1807 1159 13 3
5261 1825 1159 2 3
5262 1979 1159 19 8
5263 2031 1159 10 5
5264 2061 1160 23 6
5265 1163 1161 22 3
5266 1940 1161 10 1
5267 1387 1162 24 2
5268 1494 1162 23 7
5269 1623 1162 18 8
5270 1807 1162 25 8
5271 2097 1162 23 3
5272 1338 1163 11 5
5273 1628 1163 17 10
5274 1769 1163 15 2
5275 1940 1163 18 6
5276 1205 1164 10 6
5277 1239 1164 12 9
5278 1543 1164 10 6
5279 1685 1164 23 2
5280 1767 1164 17 6
5281 1792 1164 9 5
5282 1796 1164 9 1
5283 1811 1164 14 6
5284 1897 1164 24 7
5285 1355 1165 11 8
5286 1443 1165 7 1
5287 1737 1165 23 6
5288 1889 1165 12 1
5289 2082 1165 3 6
5290 1274 1166 6 4
5291 1446 1166 20 6
5292 1453 1166 24 7
5293 1680 1166 25 5
5294 1729 1166 17 10
5295 1730 1166 9 5
5296 1786 1166 8 5
5297 1911 1166 19 1
5298 1940 1166 12 1
5299 1947 1166 6 10
5300 1175 1167 5 3
5301 1403 1167 25 9
5302 1665 1167 18 6
5303 1807 1167 14 4
5304 1825 1167 6 7
5305 1979 1167 18 3
5306 2031 1167 16 6
5307 2088 1167 5 8
5308 1300 1169 20 3
5309 1323 1169 2 2
5310 1475 1169 25 7
5311 1639 1169 5 8
5312 2015 1169 11 6
5313 1397 1170 8 9
5314 1548 1171 3 4
5315 2015 1171 3 8
5316 2078 1172 11 8
5317 1205 1174 4 6
5318 1377 1174 8 9
5319 1536 1174 13 8
5320 1707 1174 24 1
5321 1231 1175 24 7
5322 1233 1175 5 1
5323 1268 1175 11 8
5324 1284 1175 7 2
5325 1385 1175 5 5
5326 1406 1175 7 6
5327 1420 1175 12 6
5328 1472 1175 10 6
5329 1506 1175 3 8
5330 1570 1175 20 1
5331 1591 1175 25 8
5332 1638 1175 13 3
5333 1645 1175 5 6
5334 1654 1175 18 9
5335 1676 1175 11 4
5336 1743 1175 21 4
5337 1759 1175 10 9
5338 1814 1175 4 3
5339 1820 1175 19 4
5340 1874 1175 4 6
5341 1876 1175 18 5
5342 1962 1175 16 9
5343 2017 1175 10 1
5344 2023 1175 19 8
5345 2031 1175 6 2
5346 2076 1175 4 3
5347 2088 1175 20 4
5348 2107 1175 19 3
5349 1686 1179 1 2
5350 1488 1180 7 4
5351 1683 1181 7 2
5352 1282 1182 22 4
5353 1450 1182 21 8
5354 2010 1182 20 7
5355 1804 1183 18 10
5356 1816 1183 24 10
5357 1355 1184 17 3
5358 1443 1184 20 8
5359 1737 1184 6 1
5360 1754 1184 10 5
5361 1889 1184 20 4
5362 1961 1184 11 1
5363 2044 1184 12 10
5364 2082 1184 10 4
5365 1228 1186 18 9
5366 1479 1187 16 6
5367 1200 1188 2 3
5368 1352 1190 17 2
5369 1521 1190 19 10
5370 2018 1190 6 3
5371 1348 1191 2 1
5372 1436 1191 25 4
5373 1818 1191 17 9
5374 1957 1193 5 8
5375 1229 1195 2 1
5376 1287 1195 20 8
5377 1300 1195 18 5
5378 1323 1195 16 1
5379 1375 1195 25 2
5380 1385 1195 25 1
5381 1450 1195 20 8
5382 1472 1195 21 10
5383 1475 1195 14 2
5384 1499 1195 5 9
5385 1539 1195 25 10
5386 1562 1195 12 8
5387 1570 1195 10 10
5388 1598 1195 21 9
5389 1639 1195 11 7
5390 1645 1195 3 5
5391 1689 1195 12 1
5392 1825 1195 10 4
5393 1965 1195 2 6
5394 2007 1195 16 7
5395 2015 1195 8 5
5396 2025 1195 1 7
5397 2080 1195 9 5
5398 2088 1195 14 10
5399 1244 1196 8 7
5400 1464 1196 4 10
5401 1474 1196 6 3
5402 1512 1196 20 9
5403 1670 1196 25 5
5404 1779 1196 25 2
5405 1949 1196 21 10
5406 1488 1197 1 8
5407 1536 1197 4 7
5408 1744 1197 23 1
5409 1790 1197 22 6
5410 2090 1197 20 8
5411 2102 1197 8 9
5412 1446 1198 3 3
5413 1806 1199 1 4
5414 1430 1202 9 3
5415 1729 1202 25 4
5416 1469 1203 15 8
5417 1795 1204 4 7
5418 1909 1204 17 5
5419 1957 1204 12 5
5420 1289 1205 3 7
5421 1534 1205 10 5
5422 1543 1205 22 4
5423 1546 1205 17 10
5424 1718 1205 25 9
5425 1774 1205 10 4
5426 1785 1205 11 1
5427 1792 1205 16 4
5428 1811 1205 3 9
5429 1823 1205 10 1
5430 1849 1205 9 6
5431 1865 1205 13 9
5432 1897 1205 7 4
5433 1901 1205 21 4
5434 1968 1205 20 7
5435 2096 1205 1 6
5436 1362 1206 24 8
5437 1535 1206 6 3
5438 1892 1207 16 6
5439 1749 1209 10 1
5440 1672 1217 7 8
5441 1263 1218 5 8
5442 1225 1219 17 9
5443 1746 1220 9 6
5444 1543 1221 16 5
5445 1550 1221 9 5
5446 1644 1221 23 3
5447 1448 1222 10 3
5448 1362 1223 16 1
5449 1817 1223 10 2
5450 1387 1224 16 7
5451 1849 1224 23 2
5452 1401 1225 19 4
5453 1527 1225 15 1
5454 1776 1225 21 6
5455 1954 1228 23 2
5456 1300 1229 10 6
5457 1475 1229 9 1
5458 1499 1229 20 10
5459 1639 1229 11 1
5460 1689 1229 17 4
5461 2007 1229 9 6
5462 2015 1229 18 4
5463 1403 1231 15 8
5464 1665 1231 10 10
5465 1807 1231 13 7
5466 1825 1231 10 7
5467 1979 1231 20 4
5468 2031 1231 17 5
5469 1424 1232 11 5
5470 1555 1232 4 1
5471 1578 1232 22 6
5472 1602 1232 2 1
5473 1931 1232 12 7
5474 1980 1232 19 10
5475 1665 1233 12 9
5476 1807 1233 7 7
5477 1979 1233 4 4
5478 2031 1233 1 5
5479 1747 1234 24 2
5480 1236 1235 21 7
5481 1323 1235 8 8
5482 1609 1235 1 2
5483 2092 1235 25 1
5484 1849 1237 4 7
5485 1298 1238 16 1
5486 1879 1239 18 10
5487 1943 1240 16 8
5488 1501 1241 23 9
5489 1257 1244 9 1
5490 1270 1244 4 4
5491 1304 1244 23 9
5492 1448 1244 9 1
5493 1603 1244 5 10
5494 1779 1244 17 1
5495 1889 1244 6 1
5496 2095 1244 18 3
5497 1451 1245 2 2
5498 1622 1245 20 9
5499 2100 1245 8 7
5500 1332 1248 4 2
5501 1513 1248 16 9
5502 1691 1248 21 9
5503 1800 1248 8 8
5504 1598 1249 7 4
5505 1471 1250 20 2
5506 1694 1251 2 9
5507 1273 1252 6 3
5508 1554 1252 10 7
5509 1844 1252 4 9
5510 1848 1252 9 6
5511 1989 1252 16 1
5512 2046 1252 9 8
5513 2063 1252 4 8
5514 1263 1253 4 7
5515 1875 1254 15 2
5516 1355 1257 4 10
5517 1603 1257 9 10
5518 2095 1257 13 3
5519 1448 1258 24 7
5520 1870 1259 24 4
5521 1818 1260 13 1
5522 1553 1261 17 4
5523 1540 1262 15 2
5524 1612 1262 13 5
5525 2108 1262 9 4
5526 1290 1264 19 1
5527 1355 1265 5 9
5528 1354 1267 21 8
5529 2031 1268 14 2
5530 1611 1269 23 7
5531 1947 1271 25 3
5532 1515 1273 25 10
5533 1760 1273 8 9
5534 2082 1273 20 10
5535 1680 1274 24 7
5536 1969 1275 18 4
5537 1359 1276 24 8
5538 1665 1276 9 7
5539 1679 1276 2 1
5540 1870 1276 17 4
5541 1975 1276 5 3
5542 1623 1277 16 3
5543 1849 1278 8 10
5544 1349 1280 4 3
5545 1517 1280 18 3
5546 1706 1280 9 4
5547 2096 1280 5 7
5548 1287 1281 10 10
5549 1375 1281 5 7
5550 1403 1284 2 5
5551 1665 1284 7 10
5552 1807 1284 14 2
5553 1825 1284 19 4
5554 1979 1284 1 9
5555 2031 1284 21 9
5556 2088 1284 5 6
5557 1849 1285 5 5
5558 1503 1286 5 2
5559 1589 1286 21 8
5560 1300 1287 2 2
5561 1375 1287 20 8
5562 1475 1287 8 2
5563 1499 1287 5 8
5564 1639 1287 14 3
5565 2007 1287 5 5
5566 2015 1287 1 1
5567 1856 1288 24 6
5568 1910 1288 5 2
5569 1377 1289 14 1
5570 1480 1289 10 10
5571 1536 1289 23 4
5572 1600 1289 4 4
5573 1707 1289 24 3
5574 1803 1289 13 3
5575 1849 1289 6 4
5576 1856 1289 11 7
5577 1870 1289 16 3
5578 1935 1289 12 8
5579 2046 1289 7 2
5580 2096 1289 11 1
5581 1307 1290 11 4
5582 1329 1290 1 8
5583 1377 1290 24 1
5584 1412 1290 23 7
5585 1567 1290 5 2
5586 1577 1290 17 9
5587 1668 1290 10 8
5588 1809 1290 25 7
5589 1848 1290 15 1
5590 2005 1290 1 4
5591 2027 1290 5 2
5592 1311 1291 1 5
5593 1809 1291 3 1
5594 1954 1291 6 1
5595 1990 1291 14 10
5596 2044 1291 2 7
5597 2096 1291 14 1
5598 1377 1292 5 1
5599 1399 1292 25 4
5600 1567 1292 10 5
5601 1807 1292 22 8
5602 1751 1294 4 4
5603 1688 1295 17 5
5604 1482 1296 5 2
5605 1518 1296 6 3
5606 1777 1296 14 4
5607 1981 1296 19 1
5608 1565 1297 9 5
5609 1869 1297 14 9
5610 1488 1298 18 9
5611 1536 1298 21 6
5612 1870 1298 14 6
5613 1323 1300 13 7
5614 1375 1300 4 6
5615 1399 1300 21 3
5616 1475 1300 24 5
5617 1499 1300 2 7
5618 1539 1300 6 6
5619 1543 1300 2 8
5620 1604 1300 2 5
5621 1639 1300 15 1
5622 1689 1300 20 1
5623 1756 1300 1 2
5624 1767 1300 4 1
5625 1825 1300 25 9
5626 1856 1300 5 9
5627 1910 1300 3 8
5628 1941 1300 18 10
5629 1976 1300 9 8
5630 2006 1300 2 6
5631 2007 1300 19 4
5632 2015 1300 1 6
5633 2025 1300 19 7
5634 2047 1300 7 1
5635 2071 1300 24 9
5636 2080 1300 16 3
5637 1340 1302 20 10
5638 1544 1302 23 10
5639 1708 1302 22 2
5640 1737 1302 17 9
5641 1849 1302 21 7
5642 1870 1302 3 3
5643 1945 1302 21 10
5644 2009 1302 2 4
5645 2094 1302 13 8
5646 1462 1303 21 3
5647 1484 1304 3 9
5648 1659 1304 5 7
5649 1661 1304 21 2
5650 1871 1304 1 8
5651 1501 1305 1 9
5652 1928 1306 19 3
5653 1494 1308 9 9
5654 1517 1308 4 2
5655 1706 1308 21 2
5656 1364 1309 3 10
5657 1377 1309 9 3
5658 1567 1309 17 1
5659 1609 1309 13 3
5660 1694 1309 24 3
5661 1719 1309 16 7
5662 1769 1309 21 4
5663 1807 1309 18 8
5664 1940 1309 7 5
5665 2014 1309 18 3
5666 1432 1310 11 8
5667 1726 1311 17 7
5668 1809 1311 10 8
5669 2044 1311 18 9
5670 2096 1311 20 4
5671 1661 1312 15 3
5672 1610 1313 23 6
5673 1809 1313 22 1
5674 1471 1316 17 4
5675 1426 1317 6 3
5676 1767 1317 7 5
5677 1856 1317 21 7
5678 2061 1317 17 2
5679 1496 1318 23 2
5680 1744 1318 3 8
5681 1493 1319 13 3
5682 1515 1319 23 4
5683 1389 1321 20 2
5684 1543 1322 4 5
5685 1550 1322 17 9
5686 1644 1322 6 10
5687 1475 1323 10 7
5688 1499 1323 1 4
5689 1539 1323 22 10
5690 1563 1323 22 4
5691 1593 1323 7 2
5692 1604 1323 11 10
5693 1639 1323 24 6
5694 1689 1323 21 9
5695 1730 1323 18 10
5696 1825 1323 19 1
5697 2007 1323 22 10
5698 2015 1323 18 10
5699 2080 1323 1 9
5700 1849 1324 24 8
5701 1593 1325 4 4
5702 1627 1325 7 7
5703 1699 1325 8 9
5704 1693 1326 23 3
5705 1355 1327 6 3
5706 1443 1327 4 3
5707 1737 1327 6 2
5708 1889 1327 24 3
5709 2082 1327 17 7
5710 1533 1328 10 2
5711 1709 1328 12 7
5712 1495 1329 5 7
5713 1790 1333 12 4
5714 1970 1333 4 6
5715 1969 1334 5 7
5716 1586 1336 19 8
5717 1940 1338 23 3
5718 1870 1339 4 10
5719 1516 1340 18 2
5720 1737 1340 7 10
5721 1377 1341 2 10
5722 1565 1343 24 9
5723 2032 1343 20 5
5724 2074 1343 3 5
5725 1430 1345 3 4
5726 1807 1345 18 1
5727 1999 1345 2 2
5728 1358 1346 20 8
5729 1401 1346 6 1
5730 1914 1346 13 7
5731 2086 1346 19 8
5732 2105 1346 25 4
5733 1907 1347 23 3
5734 1362 1349 21 10
5735 1517 1349 19 3
5736 1706 1349 11 9
5737 1817 1349 23 2
5738 1882 1349 14 3
5739 1372 1351 18 3
5740 1516 1351 13 9
5741 1596 1352 10 1
5742 1791 1353 1 4
5743 2044 1353 14 3
5744 2050 1353 14 8
5745 1824 1354 25 1
5746 1369 1355 5 8
5747 1443 1355 2 3
5748 1448 1355 25 10
5749 1463 1355 3 1
5750 1464 1355 1 6
5751 1484 1355 20 8
5752 1557 1355 11 10
5753 1571 1355 2 6
5754 1600 1355 18 5
5755 1603 1355 9 10
5756 1660 1355 20 7
5757 1661 1355 6 8
5758 1719 1355 4 6
5759 1737 1355 5 2
5760 1744 1355 22 5
5761 1746 1355 1 4
5762 1754 1355 17 5
5763 1799 1355 16 7
5764 1824 1355 12 8
5765 1826 1355 5 3
5766 1839 1355 4 2
5767 1889 1355 16 8
5768 1935 1355 8 3
5769 1951 1355 4 6
5770 1957 1355 9 4
5771 2034 1355 3 8
5772 2082 1355 23 2
5773 2103 1355 7 4
5774 1907 1357 18 8
5775 1430 1359 25 6
5776 1665 1359 2 9
5777 1807 1359 5 1
5778 1653 1361 2 9
5779 1517 1362 22 6
5780 1600 1362 5 10
5781 1637 1362 11 6
5782 1706 1362 13 6
5783 1817 1362 8 3
5784 1882 1362 23 10
5785 1377 1364 9 6
5786 1567 1364 16 8
5787 1719 1364 18 10
5788 1807 1364 9 1
5789 1873 1364 11 8
5790 2035 1364 19 7
5791 1689 1369 17 1
5792 2090 1370 10 10
5793 1501 1373 18 4
5794 1678 1373 5 9
5795 1689 1373 13 10
5796 2007 1373 10 1
5797 1475 1375 6 9
5798 1499 1375 8 3
5799 1639 1375 19 10
5800 2005 1375 18 6
5801 2007 1375 23 4
5802 2015 1375 16 4
5803 1543 1376 2 7
5804 1792 1376 5 5
5805 1966 1376 17 1
5806 1994 1376 7 3
5807 1399 1377 1 2
5808 1407 1377 14 1
5809 1409 1377 9 7
5810 1442 1377 2 8
5811 1536 1377 10 7
5812 1567 1377 7 9
5813 1650 1377 6 9
5814 1707 1377 10 9
5815 1719 1377 13 7
5816 1769 1377 8 8
5817 1772 1377 22 1
5818 1807 1377 13 5
5819 1823 1377 24 10
5820 1849 1377 18 1
5821 1939 1377 24 6
5822 1996 1377 1 7
5823 2096 1377 20 1
5824 1427 1378 24 7
5825 1716 1378 1 2
5826 1729 1378 11 1
5827 1831 1378 21 10
5828 1932 1378 9 4
5829 1695 1379 10 9
5830 1443 1381 22 5
5831 1516 1381 12 8
5832 1536 1381 11 7
5833 1744 1381 9 10
5834 1760 1381 4 10
5835 1780 1381 20 10
5836 1930 1381 21 2
5837 1945 1381 11 4
5838 1991 1381 3 4
5839 2029 1381 13 4
5840 1848 1382 18 4
5841 1553 1384 5 2
5842 1899 1384 8 8
5843 1403 1385 21 1
5844 1665 1385 11 2
5845 1807 1385 13 1
5846 1825 1385 23 7
5847 1979 1385 11 5
5848 2031 1385 11 8
5849 1404 1387 15 7
5850 1889 1387 17 7
5851 1873 1390 17 9
5852 1800 1391 20 4
5853 1484 1393 24 9
5854 1754 1394 9 1
5855 2006 1395 2 7
5856 2070 1398 3 9
5857 2109 1398 16 3
5858 1442 1399 24 5
5859 1493 1399 24 2
5860 1567 1399 23 2
5861 1650 1399 6 4
5862 1807 1399 2 7
5863 1856 1399 5 6
5864 1889 1399 17 1
5865 1939 1399 20 9
5866 1976 1399 17 3
5867 1996 1399 25 1
5868 2071 1399 21 9
5869 2090 1399 25 7
5870 1665 1401 2 4
5871 2002 1401 6 7
5872 1420 1403 17 6
5873 1472 1403 6 2
5874 1506 1403 8 10
5875 1518 1403 2 1
5876 1570 1403 16 4
5877 1608 1403 23 2
5878 1622 1403 23 9
5879 1643 1403 4 6
5880 1645 1403 15 6
5881 1676 1403 8 5
5882 1743 1403 7 6
5883 1806 1403 21 1
5884 1876 1403 23 10
5885 2017 1403 8 2
5886 2071 1403 1 10
5887 2088 1403 9 3
5888 2107 1403 2 4
5889 1551 1404 16 10
5890 1633 1404 12 9
5891 1838 1404 16 9
5892 1729 1405 1 5
5893 1665 1406 23 10
5894 2031 1406 7 3
5895 1501 1408 8 3
5896 1807 1409 18 2
5897 1621 1410 2 9
5898 1988 1410 11 2
5899 1694 1411 17 3
5900 1622 1412 16 6
5901 1695 1412 2 7
5902 1809 1412 5 2
5903 1721 1416 20 3
5904 1800 1419 9 1
5905 1665 1420 14 9
5906 1807 1420 9 6
5907 1825 1420 6 4
5908 1979 1420 15 1
5909 2031 1420 14 4
5910 1902 1421 24 9
5911 2077 1422 25 10
5912 1444 1424 9 9
5913 1835 1424 24 1
5914 1931 1424 10 6
5915 1556 1426 19 7
5916 1844 1426 4 1
5917 1989 1426 16 4
5918 2058 1426 22 2
5919 1612 1428 11 9
5920 1550 1430 8 5
5921 1556 1430 20 4
5922 1665 1430 4 3
5923 1712 1430 12 6
5924 1729 1430 8 4
5925 1807 1430 14 7
5926 2002 1430 20 1
