%MatrixMarket matrix coordinate pattern symmetric 
40164 40164 85123
1246 4119 317 23 3
1247 10683 318 24 8
1248 13517 318 13 6
1249 30003 318 2 9
1250 30189 318 7 8
1251 37882 318 13 7
1252 14739 319 7 10
1253 21852 320 4 6
1254 30891 320 23 3
1255 16362 321 9 7
1256 22061 322 5 9
1257 20688 323 10 4
1258 369 324 21 1
1259 398 324 7 3
1260 433 324 6 9
1261 491 324 18 5
1262 534 324 16 7
1263 678 324 4 8
1264 738 324 10 8
1265 861 324 11 5
1266 1157 324 18 6
1267 1319 324 10 7
1268 1329 324 2 6
1269 1548 324 14 9
1270 1755 324 23 10
1271 1871 324 13 9
1272 1885 324 7 3
1273 1886 324 18 8
1274 1905 324 3 1
1275 1936 324 13 6
1276 2063 324 23 4
1277 2079 324 13 1
1278 2169 324 25 5
1279 2271 324 22 3
1280 2285 324 23 10
1281 2289 324 12 9
1282 2291 324 4 4
1283 2374 324 12 2
1284 2450 324 16 10
1285 2520 324 25 9
1286 2603 324 6 7
1287 2805 324 14 9
1288 2807 324 1 8
1289 3211 324 22 10
1290 3261 324 1 4
1291 3449 324 13 9
1292 3557 324 25 9
1293 3887 324 14 6
1294 3920 324 9 4
1295 3922 324 15 5
1296 4264 324 25 4
1297 4346 324 24 6
1298 4392 324 13 4
1299 4596 324 8 10
1300 4669 324 17 10
1301 4725 324 22 5
1302 4786 324 20 9
1303 5299 324 23 4
1304 5326 324 2 5
1305 5332 324 5 2
1306 5454 324 13 9
1307 5472 324 21 2
1308 5518 324 2 7
1309 5724 324 12 3
1310 6165 324 7 7
1311 6308 324 23 2
1312 6520 324 17 7
1313 6652 324 10 10
1314 6653 324 15 2
1315 6754 324 20 1
1316 6820 324 25 2
1317 7297 324 7 3
1318 7436 324 25 6
1319 7448 324 2 10
1320 7561 324 18 7
1321 7590 324 24 2
1322 7691 324 20 7
1323 7759 324 7 8
1324 8015 324 9 6
1325 8022 324 9 2
1326 8067 324 3 7
1327 8106 324 15 10
1328 8282 324 5 5
1329 8296 324 4 10
1330 8331 324 12 2
1331 8439 324 8 6
1332 8449 324 8 10
1333 8538 324 6 10
1334 8561 324 24 8
1335 8695 324 16 10
1336 8774 324 18 6
1337 8932 324 6 5
1338 8956 324 22 3
1339 9134 324 19 8
1340 9470 324 4 6
1341 9483 324 16 10
1342 9692 324 6 3
1343 9697 324 22 9
1344 9712 324 19 5
1345 9945 324 24 3
1346 10014 324 10 7
1347 10075 324 12 3
1348 10439 324 22 10
1349 10702 324 7 10
1350 10718 324 15 10
1351 10831 324 25 3
1352 11160 324 16 2
1353 11163 324 1 2
1354 11372 324 25 6
1355 11848 324 9 2
1356 11918 324 9 4
1357 12009 324 19 5
1358 12468 324 23 1
1359 13052 324 3 6
1360 13068 324 2 9
1361 13186 324 15 7
1362 13202 324 24 7
1363 13278 324 1 7
1364 13303 324 12 7
1365 13364 324 23 6
1366 13434 324 4 4
1367 13611 324 21 1
1368 13772 324 9 4
1369 13961 324 2 9
1370 14498 324 14 4
1371 14688 324 11 5
1372 14959 324 16 2
1373 15036 324 11 4
1374 15192 324 21 5
1375 15206 324 15 3
1376 15253 324 1 3
1377 15543 324 1 8
1378 15589 324 4 7
1379 15626 324 2 7
1380 15904 324 7 7
1381 15995 324 25 8
1382 16250 324 19 2
1383 16530 324 23 7
1384 16570 324 14 3
1385 16625 324 17 8
1386 16678 324 15 4
1387 16683 324 12 7
1388 16752 324 16 3
1389 16933 324 16 6
1390 16961 324 14 10
1391 17086 324 9 5
1392 17270 324 23 6
1393 17466 324 20 7
1394 17531 324 7 6
1395 17604 324 12 8
1396 17796 324 10 6
1397 17957 324 13 10
1398 18115 324 19 7
1399 18199 324 15 3
1400 18601 324 17 5
1401 18708 324 2 4
1402 18851 324 21 3
1403 18901 324 7 2
1404 19072 324 8 9
1405 19185 324 22 3
1406 19351 324 14 1
1407 19412 324 14 7
1408 19766 324 4 1
1409 20107 324 16 1
1410 20193 324 22 3
1411 20212 324 24 9
1412 20234 324 9 9
1413 20503 324 8 1
1414 20666 324 2 8
1415 20688 324 22 10
1416 20713 324 20 7
1417 20879 324 10 8
1418 21180 324 7 6
1419 21410 324 24 7
1420 21798 324 18 5
1421 21880 324 22 7
1422 22021 324 11 1
1423 22061 324 5 7
1424 22193 324 2 6
1425 22211 324 13 10
1426 22362 324 20 5
1427 22448 324 23 2
1428 22540 324 22 1
1429 22985 324 4 1
1430 23034 324 20 3
1431 23335 324 25 9
1432 23344 324 7 10
1433 23346 324 19 7
1434 23600 324 6 7
1435 23613 324 10 2
1436 23711 324 20 2
1437 23764 324 7 3
1438 23954 324 25 7
1439 24098 324 23 1
1440 24123 324 18 6
1441 24521 324 22 1
1442 24623 324 16 2
1443 24917 324 19 1
1444 24919 324 16 5
1445 24929 324 7 3
1446 24955 324 18 5
1447 25044 324 23 2
1448 25156 324 25 8
1449 25372 324 6 8
1450 25374 324 16 9
1451 25427 324 8 7
1452 25537 324 24 3
1453 25571 324 9 2
1454 25644 324 17 9
1455 25851 324 16 8
1456 26114 324 19 2
1457 26555 324 17 7
1458 26597 324 25 9
1459 26652 324 21 3
1460 26703 324 18 7
1461 26730 324 18 2
1462 27102 324 8 10
1463 27474 324 25 3
1464 27702 324 3 3
1465 27724 324 16 1
1466 27924 324 16 5
1467 27973 324 4 2
1468 28269 324 1 5
1469 28371 324 21 8
1470 28430 324 5 7
1471 28442 324 11 9
1472 28502 324 23 4
1473 28521 324 2 1
1474 28693 324 4 10
1475 28744 324 23 1
1476 29250 324 22 6
1477 29659 324 10 1
1478 29815 324 9 6
1479 29898 324 6 10
1480 30093 324 9 7
1481 30150 324 18 3
1482 30196 324 16 1
1483 30242 324 20 5
1484 30630 324 12 8
1485 30846 324 3 4
1486 30891 324 9 9
1487 30946 324 22 6
1488 31259 324 7 6
1489 31264 324 11 2
1490 31290 324 12 3
1491 31348 324 4 8
1492 31451 324 23 4
1493 31527 324 4 1
1494 31758 324 10 9
1495 31880 324 9 7
1496 32104 324 19 5
1497 32117 324 16 7
1498 32188 324 23 1
1499 32198 324 14 5
1500 32484 324 2 4
1501 33118 324 7 9
1502 33207 324 12 1
1503 33244 324 23 1
1504 33248 324 23 6
1505 33328 324 20 10
1506 33717 324 23 2
1507 33796 324 21 10
1508 34019 324 17 7
1509 34239 324 13 3
1510 34383 324 3 2
1511 34450 324 22 6
1512 34485 324 13 4
1513 34579 324 22 5
1514 34868 324 16 6
1515 34884 324 21 6
1516 34992 324 15 1
1517 35132 324 10 6
1518 35263 324 5 7
1519 35406 324 5 2
1520 35653 324 6 7
1521 35882 324 1 8
1522 35972 324 23 8
1523 36053 324 13 7
1524 36226 324 12 5
1525 36267 324 3 2
1526 36276 324 3 5
1527 36277 324 24 2
1528 36424 324 2 1
1529 36494 324 25 10
1530 36499 324 24 6
1531 36501 324 6 8
1532 36522 324 25 6
1533 36598 324 25 4
1534 36664 324 20 5
1535 36725 324 3 7
1536 36832 324 5 5
1537 37184 324 22 2
1538 37318 324 8 9
1539 37394 324 17 3
1540 37526 324 3 4
1541 37530 324 9 10
1542 37604 324 13 5
1543 37635 324 23 4
1544 38332 324 7 6
1545 38393 324 24 9
1546 38599 324 17 10
1547 38642 324 17 4
1548 39276 324 14 5
1549 39340 324 20 10
1550 39385 324 18 1
1551 39401 324 12 3
1552 39517 324 24 6
1553 39950 324 24 4
1554 39962 324 8 3
1555 21679 325 17 4
1556 25120 325 17 9
1557 2384 326 5 9
1558 7826 326 1 10
1559 9505 326 17 3
1560 17413 326 22 9
1561 26114 326 2 5
1562 35972 326 11 10
1563 39197 326 10 4
1564 8047 327 15 1
1565 5849 328 5 8
1566 14598 329 20 1
1567 16412 329 15 9
1568 15744 330 3 10
1569 2063 331 17 10
1570 8439 331 3 10
1571 26266 331 4 6
1572 12517 332 18 5
1573 20688 332 7 8
1574 26081 332 19 4
1575 18643 333 12 6
1576 38041 334 16 6
1577 6754 335 10 4
1578 8296 335 9 1
1579 10683 335 14 1
1580 19412 335 14 8
1581 30994 335 8 1
1582 21235 336 16 10
1583 21679 336 24 8
1584 39464 336 5 2
1585 32359 337 24 10
1586 8439 338 21 3
1587 18983 338 5 9
1588 11747 339 16 1
1589 32004 339 16 5
1590 36219 339 2 6
1591 4280 340 2 1
1592 8504 341 13 2
1593 14937 341 3 6
1594 11877 342 8 9
1595 25934 342 18 7
1596 21679 343 4 3
1597 26114 344 6 1
1598 4488 345 19 4
1599 5914 345 3 2
1600 14559 345 1 9
1601 22639 346 3 7
1602 31732 346 4 8
1603 13125 347 1 1
1604 20688 347 18 5
1605 20945 348 1 7
1606 36274 348 4 1
1607 9165 349 8 5
1608 11163 350 11 7
1609 25504 350 4 7
1610 39571 350 13 6
1611 13669 351 10 10
1612 11877 352 7 1
1613 13511 352 12 2
1614 1130 353 8 6
1615 1616 353 8 8
1616 4574 353 9 5
1617 5724 353 18 3
1618 7078 353 14 4
1619 7590 353 25 8
1620 9510 353 14 7
1621 9712 353 4 2
1622 10819 353 8 7
1623 11008 353 14 3
1624 12229 353 2 9
1625 14059 353 5 9
1626 14854 353 3 2
1627 16443 353 1 9
1628 17116 353 18 6
1629 19210 353 14 7
1630 20174 353 14 5
1631 23575 353 6 9
1632 24135 353 3 7
1633 25194 353 15 6
1634 25571 353 13 8
1635 26200 353 21 6
1636 26646 353 24 10
1637 26921 353 4 9
1638 27059 353 14 2
1639 29852 353 2 5
1640 30786 353 5 10
1641 30891 353 1 9
1642 33028 353 20 6
1643 37549 353 9 3
1644 39220 353 24 2
1645 39961 353 22 8
1646 450 354 12 9
1647 29252 354 12 1
1648 35636 355 13 10
1649 8687 356 25 6
1650 37421 356 19 1
1651 8439 357 18 3
1652 16414 358 15 3
1653 17951 358 22 2
1654 18151 358 21 4
1655 18323 358 7 4
1656 23034 358 22 2
1657 2063 359 5 4
1658 21679 359 16 9
1659 6754 360 15 1
1660 7706 360 22 4
1661 8296 360 23 1
1662 10050 360 16 5
1663 19412 360 23 2
1664 20688 360 5 8
1665 21762 360 23 5
1666 22676 360 13 1
1667 26114 360 2 6
1668 28518 360 19 10
1669 29649 360 17 5
1670 30891 360 19 6
1671 35972 360 10 4
1672 39589 360 7 2
1673 18151 361 15 9
1674 13776 362 3 5
1675 22745 362 25 6
1676 21852 363 11 2
1677 30838 363 1 8
1678 1130 364 18 4
1679 19511 364 20 9
1680 33961 364 21 8
1681 35972 364 22 4
1682 599 365 15 2
1683 1130 365 25 9
1684 2063 365 22 3
1685 2190 365 6 3
1686 3521 365 23 3
1687 4015 365 5 1
1688 5210 365 3 2
1689 5332 365 10 8
1690 8429 365 15 8
1691 9277 365 19 4
1692 10087 365 8 6
1693 10309 365 2 2
1694 10717 365 15 3
1695 11448 365 9 4
1696 12229 365 20 5
1697 12361 365 6 6
1698 13506 365 2 5
1699 13772 365 10 3
1700 15844 365 21 4
1701 16250 365 1 4
1702 20206 365 16 6
1703 20688 365 12 4
1704 20944 365 9 8
1705 21757 365 13 10
1706 21798 365 13 8
1707 22619 365 21 1
1708 23034 365 19 8
1709 23581 365 22 3
1710 23582 365 20 2
1711 24630 365 6 9
1712 25355 365 4 8
1713 30150 365 21 3
1714 30891 365 4 9
1715 31451 365 7 1
1716 31495 365 20 5
1717 33410 365 14 1
1718 33515 365 4 9
1719 34370 365 18 6
1720 35443 365 3 6
1721 35972 365 11 8
1722 36075 365 5 10
1723 36863 365 13 8
1724 39813 365 10 5
1725 22639 366 13 2
1726 24250 366 6 8
1727 30891 367 3 7
1728 12789 368 17 4
1729 1130 369 18 4
1730 14939 369 13 9
1731 19882 370 25 2
1732 25644 370 2 10
1733 29323 370 19 3
1734 8439 371 9 5
1735 11877 372 16 9
1736 29391 372 16 6
1737 24304 373 13 1
1738 27421 373 13 10
1739 35636 373 6 5
1740 21679 374 2 7
1741 15995 375 15 5
1742 35330 375 22 3
1743 633 376 18 7
1744 1163 376 16 10
1745 1493 376 25 1
1746 2602 376 19 8
1747 3552 376 20 7
1748 4104 376 17 3
1749 4364 376 18 5
1750 4952 376 10 10
1751 5914 376 7 7
1752 6535 376 10 5
1753 9151 376 15 4
1754 9228 376 19 5
1755 9433 376 22 7
1756 9574 376 20 3
1757 11721 376 12 10
1758 12416 376 20 4
1759 12432 376 3 5
1760 13211 376 13 1
1761 16062 376 15 8
1762 17336 376 23 6
1763 18307 376 22 5
1764 19158 376 3 6
1765 19640 376 9 5
1766 19792 376 2 10
1767 19837 376 23 3
1768 20092 376 15 2
1769 20509 376 11 5
1770 21307 376 9 1
1771 21461 376 20 2
1772 22282 376 21 5
1773 23034 376 20 9
1774 23662 376 18 4
1775 25088 376 4 10
1776 25994 376 22 3
1777 26030 376 14 1
1778 26069 376 2 5
1779 26609 376 6 6
1780 26847 376 15 8
1781 27361 376 21 9
1782 27790 376 16 4
1783 28390 376 21 7
1784 28424 376 12 10
1785 30411 376 8 3
1786 31232 376 5 9
1787 31317 376 4 8
1788 31726 376 10 6
1789 33115 376 16 8
1790 33205 376 18 10
1791 33677 376 4 8
1792 34306 376 20 6
1793 35951 376 20 1
1794 36087 376 14 2
1795 36240 376 20 1
1796 37353 376 9 6
1797 39381 376 22 7
1798 39585 376 11 3
1799 25036 377 25 5
1800 33189 378 12 3
1801 2659 379 20 4
1802 7648 379 20 2
1803 13565 379 6 7
1804 36552 379 4 2
1805 37656 379 5 2
1806 23189 380 4 8
1807 26695 380 10 3
1808 39489 380 10 3
1809 398 381 9 4
1810 21679 381 1 8
1811 34485 381 20 2
1812 8439 382 16 9
1813 10430 382 18 5
1814 7561 383 1 4
1815 8314 383 12 10
1816 8439 383 12 5
1817 8894 383 10 5
1818 18450 383 14 4
1819 25839 383 16 2
1820 31699 383 9 7
1821 35421 383 20 9
1822 35623 383 1 7
1823 4636 384 11 6
1824 7561 385 13 2
1825 19766 385 24 6
1826 21679 386 25 5
1827 31732 386 25 9
1828 2063 387 7 2
1829 3430 387 22 5
1830 8296 387 2 3
1831 9047 388 1 6
1832 7932 389 4 6
1833 34539 389 16 3
1834 1799 390 10 9
1835 18151 390 10 5
1836 19871 390 10 2
1837 25229 390 25 9
1838 25573 390 15 7
1839 33189 390 17 4
1840 8439 391 10 1
1841 30113 391 21 4
1842 35636 392 21 8
1843 37204 393 12 4
1844 4488 394 24 9
1845 10683 394 1 1
1846 25602 395 19 6
1847 15837 396 2 10
1848 39535 396 14 2
1849 1130 397 20 8
1850 4283 397 1 6
1851 9505 397 1 6
1852 21679 397 21 6
1853 22061 397 1 4
1854 25108 397 20 3
1855 785 398 2 7
1856 1154 398 11 3
1857 1618 398 15 2
1858 1936 398 5 8
1859 1942 398 11 9
1860 2697 398 24 10
1861 2872 398 23 6
1862 3831 398 11 9
1863 5724 398 23 3
1864 8383 398 7 1
1865 8816 398 13 6
1866 9894 398 9 8
1867 17253 398 9 3
1868 19664 398 10 3
1869 21171 398 16 5
1870 21679 398 14 1
1871 21980 398 21 4
1872 22885 398 23 5
1873 23034 398 14 3
1874 24236 398 18 7
1875 26114 398 7 2
1876 26772 398 10 2
1877 32232 398 6 4
1878 33263 398 5 6
1879 34001 398 15 2
1880 35696 398 12 10
1881 35972 398 14 3
1882 36515 398 13 3
1883 36832 398 22 9
1884 36905 398 3 6
1885 38199 398 13 10
1886 38767 398 19 8
1887 2063 399 1 7
1888 22639 399 3 1
1889 31732 399 24 3
1890 26695 400 25 2
1891 37313 400 4 2
1892 4889 401 4 6
1893 15995 401 20 8
1894 1157 402 3 7
1895 18257 403 3 9
1896 24403 403 22 6
1897 31732 404 7 5
1898 22639 405 22 5
1899 22988 405 22 6
1900 33717 405 19 8
1901 24159 406 20 10
1902 39276 407 3 1
1903 8439 408 4 8
1904 21679 408 5 6
1905 22609 410 4 8
1906 32614 410 22 4
1907 19766 411 4 10
1908 8439 412 14 10
1909 8439 413 19 1
1910 18503 413 5 2
1911 23034 413 6 5
1912 27006 413 12 7
1913 35972 413 4 4
1914 40104 413 14 3
1915 17372 414 17 10
1916 24370 415 15 1
1917 19033 416 20 3
1918 9975 417 2 1
1919 25066 418 23 9
1920 1187 419 10 5
1921 4727 419 3 6
1922 8439 419 8 9
1923 16644 419 13 5
1924 19800 419 10 8
1925 23034 419 20 7
1926 26114 419 14 7
1927 29377 419 5 3
1928 35972 419 20 6
1929 1347 420 17 5
1930 2063 420 7 9
1931 7561 420 23 9
1932 8296 420 14 9
1933 8439 420 12 1
1934 10441 420 12 9
1935 14463 420 23 9
1936 20558 420 6 8
1937 20688 420 24 3
1938 23034 420 8 2
1939 26746 420 4 3
1940 28986 420 16 9
1941 31732 420 3 2
1942 33610 420 18 6
1943 35972 420 4 2
1944 37318 420 22 3
1945 11001 421 13 9
1946 17317 422 5 7
1947 2030 423 5 7
1948 22061 424 2 8
1949 7572 425 1 2
1950 22073 425 12 7
1951 33391 425 14 2
1952 34389 425 24 3
1953 1194 426 18 4
1954 2330 426 14 1
1955 6808 426 9 10
1956 9265 426 12 9
1957 11345 426 4 7
1958 13176 426 5 2
1959 13213 426 14 9
1960 14748 426 4 6
1961 15210 426 8 8
1962 18760 426 6 8
1963 22061 426 4 4
1964 27020 426 23 2
1965 29311 426 13 4
1966 33111 426 16 10
1967 36832 426 18 9
1968 37846 426 13 5
1969 37914 426 24 10
1970 26484 427 25 2
1971 31836 428 10 5
1972 11877 429 7 2
1973 21852 429 25 9
1974 8439 430 18 1
1975 2063 431 4 8
1976 5332 431 10 9
1977 5775 431 13 8
1978 7827 431 13 4
1979 7901 431 3 3
1980 8060 431 8 8
1981 9743 431 3 5
1982 14830 431 21 1
1983 15844 431 8 10
1984 16250 431 3 6
1985 18447 431 17 5
1986 20755 431 12 2
1987 23034 431 25 7
1988 26114 431 22 10
1989 35972 431 24 1
1990 3542 432 16 8
1991 19766 433 10 7
1992 22609 433 9 7
1993 21874 434 11 8
1994 2063 435 10 8
1995 33717 435 24 10
1996 14739 436 16 4
1997 33189 437 5 6
1998 1347 438 11 1
1999 2063 438 7 1
2000 4255 438 3 4
2001 8065 438 21 8
2002 9859 438 22 1
2003 13180 438 4 8
2004 17527 438 24 6
2005 23984 438 16 2
2006 6629 439 8 2
2007 37915 439 23 1
2008 23974 440 1 7
2009 11877 441 20 9
2010 39464 441 19 6
2011 534 442 4 6
2012 12229 442 12 5
2013 39757 443 20 5
2014 5645 444 21 4
2015 6754 444 3 8
2016 26114 444 6 1
2017 33263 444 24 7
2018 35972 444 16 2
2019 1319 445 16 10
2020 26408 445 15 2
2021 12009 446 13 10
2022 29867 446 23 4
2023 19299 447 1 6
2024 33468 447 1 3
2025 31732 448 14 4
2026 2868 449 10 4
2027 1658 450 14 10
2028 1917 450 25 3
2029 2063 450 16 10
2030 3197 450 11 7
2031 4753 450 18 8
2032 4786 450 21 10
2033 5724 450 4 8
2034 7615 450 15 6
2035 8439 450 4 6
2036 8538 450 3 1
2037 8916 450 24 1
2038 8936 450 4 4
2039 9783 450 12 8
2040 10281 450 4 7
2041 11990 450 23 8
2042 12229 450 24 1
2043 12326 450 23 8
2044 12535 450 11 2
2045 14031 450 19 4
2046 14091 450 4 2
2047 14874 450 16 10
2048 16624 450 19 5
2049 16752 450 5 10
2050 18409 450 25 8
2051 18617 450 18 10
2052 19129 450 16 6
2053 19766 450 3 9
2054 20688 450 24 10
2055 20730 450 21 7
2056 22585 450 4 10
2057 22893 450 20 8
2058 22969 450 3 7
2059 23034 450 20 6
2060 23213 450 12 8
2061 25371 450 2 7
2062 25659 450 15 3
2063 25759 450 3 10
2064 26114 450 13 2
2065 27490 450 2 7
2066 29374 450 8 4
2067 29677 450 6 8
2068 30443 450 22 1
2069 30698 450 21 9
2070 33118 450 19 2
2071 33263 450 3 8
2072 33328 450 4 2
2073 33440 450 3 4
2074 34009 450 11 6
2075 34438 450 8 10
2076 35263 450 5 5
2077 35653 450 7 9
2078 35972 450 7 2
2079 39308 450 10 4
2080 17018 451 20 5
2081 11134 452 5 4
2082 25934 452 18 4
2083 8439 453 2 10
2084 36288 453 16 7
2085 8007 454 8 7
2086 8075 454 9 7
2087 17973 455 1 8
2088 25530 455 8 7
2089 3855 456 5 8
2090 33717 457 15 2
2091 35636 457 18 6
2092 2063 458 17 6
2093 13559 458 11 2
2094 15297 458 7 1
2095 28410 459 4 4
2096 29288 459 15 7
2097 10835 460 8 4
2098 20688 460 21 9
2099 9190 461 6 2
2100 14096 461 2 7
2101 20485 461 24 8
2102 15151 462 14 3
2103 758 463 7 10
2104 1112 463 23 8
2105 1130 463 5 1
2106 1295 463 21 1
2107 2063 463 22 2
2108 2134 463 14 7
2109 2846 463 3 6
2110 3118 463 11 1
2111 5332 463 25 1
2112 6834 463 17 5
2113 7127 463 7 1
2114 15675 463 7 8
2115 17413 463 5 10
2116 18272 463 1 9
2117 18478 463 2 7
2118 19407 463 19 4
2119 21679 463 11 1
2120 28524 463 24 10
2121 29729 463 4 5
2122 29736 463 10 7
2123 30595 463 22 5
2124 32653 463 13 10
2125 33402 463 18 5
2126 35972 463 25 8
2127 37560 463 23 5
2128 37791 463 4 10
2129 38036 463 18 9
2130 6708 464 20 3
2131 6776 464 15 3
2132 30250 464 15 8
2133 30725 464 10 9
2134 38036 464 25 2
2135 6632 465 17 2
2136 8439 465 23 7
2137 10620 465 7 9
2138 37671 465 3 4
2139 29254 466 20 5
2140 32855 466 18 5
2141 1579 467 17 4
2142 9818 467 19 1
2143 13802 467 6 4
2144 30121 467 8 5
2145 33491 467 21 9
2146 28262 468 13 5
2147 1852 469 4 3
2148 8008 469 5 4
2149 12998 469 16 4
2150 29289 470 7 8
2151 33873 470 24 2
2152 11870 471 14 2
2153 2063 472 17 8
2154 6754 472 12 7
2155 17696 472 6 10
2156 19412 472 16 10
2157 19511 472 8 9
2158 22676 472 5 7
2159 26114 472 8 4
2160 35972 472 17 4
2161 1191 473 19 1
2162 2631 473 4 3
2163 14259 473 20 10
2164 15597 473 14 6
2165 23635 473 5 9
2166 12633 474 14 7
2167 17167 474 12 1
2168 22757 474 2 8
2169 21679 475 17 9
2170 6109 477 22 9
2171 15470 477 16 6
2172 32938 477 13 2
2173 2063 478 24 5
2174 6754 478 5 10
2175 8296 478 22 2
2176 8589 478 1 7
2177 10229 478 20 9
2178 11373 478 5 3
2179 13605 478 13 10
2180 16752 478 16 8
2181 19412 478 14 1
2182 23073 478 9 2
2183 25559 478 17 4
2184 26114 478 5 3
2185 30891 478 25 9
2186 33263 478 7 2
2187 35972 478 19 8
2188 37318 478 6 10
2189 37805 478 16 7
2190 27519 479 24 9
2191 1319 480 17 9
2192 26408 480 17 4
2193 3596 481 11 7
2194 14175 482 19 5
2195 31093 482 9 3
2196 8755 483 18 4
2197 13053 484 11 9
2198 13514 484 5 9
2199 13299 485 22 5
2200 31605 485 18 10
2201 21798 486 6 1
2202 25644 486 21 6
2203 937 487 12 9
2204 8439 487 24 2
2205 16753 487 3 5
2206 22639 487 6 7
2207 30282 487 20 4
2208 35972 487 18 2
2209 36188 487 18 9
2210 21679 488 6 9
2211 22639 488 19 1
2212 2323 489 17 8
2213 25644 490 4 4
2214 13578 491 10 4
2215 14071 491 18 4
2216 19766 491 25 3
2217 22615 491 12 10
2218 25427 491 15 6
2219 37143 491 17 9
2220 25644 492 19 5
2221 8144 493 11 7
2222 751 494 5 7
2223 21440 494 7 5
2224 8007 495 13 5
2225 23336 495 2 1
2226 7272 496 11 9
2227 16512 496 2 4
2228 13604 497 18 10
2229 32117 498 4 3
2230 39240 498 14 9
2231 20702 499 11 3
2232 26746 500 25 1
2233 32938 501 12 7
2234 38194 501 17 1
2235 589 502 25 2
2236 9370 502 22 10
2237 12002 502 4 7
2238 13021 502 24 8
2239 22932 502 19 4
2240 23167 502 7 7
2241 23535 502 2 10
2242 38781 502 20 6
2243 32359 503 17 4
2244 34130 503 21 6
2245 21679 504 4 5
2246 31732 504 19 3
2247 33189 505 13 4
2248 36095 505 18 7
2249 22639 506 21 7
2250 18179 507 16 7
2251 39959 507 13 10
2252 20688 508 7 8
2253 3430 509 20 1
2254 6754 509 7 6
2255 7561 509 25 6
2256 8439 509 14 6
2257 8464 509 21 8
2258 19412 509 2 1
2259 20412 509 19 6
2260 22676 509 23 8
2261 26114 509 5 3
2262 26925 509 15 9
2263 30891 509 14 4
2264 35972 509 1 10
2265 38015 510 8 9
2266 1319 511 16 4
2267 33189 512 25 5
2268 27977 513 15 2
2269 14041 514 6 8
2270 15242 515 22 10
2271 29900 516 1 4
2272 36930 516 18 5
2273 7261 517 18 6
2274 37702 517 1 4
2275 895 518 9 4
2276 2063 518 24 5
2277 20544 518 17 10
2278 22639 518 3 1
2279 27274 518 9 1
2280 15744 519 22 9
2281 31732 519 19 1
2282 8296 520 10 4
2283 35972 520 4 5
2284 39755 520 10 9
2285 15483 521 7 3
2286 15597 521 18 2
2287 16752 521 6 5
2288 19412 521 17 4
2289 35972 521 6 5
2290 2063 522 23 1
2291 8439 522 7 8
2292 25644 522 10 1
2293 36537 522 9 7
2294 8439 523 7 5
2295 21679 523 25 8
2296 39463 523 5 2
2297 27273 524 8 3
2298 32287 524 10 9
2299 2063 525 11 10
2300 9302 525 5 5
2301 21798 525 10 1
2302 28518 525 24 8
2303 35972 525 1 9
2304 1845 526 21 3
2305 8439 526 4 2
2306 37174 527 11 7
2307 20797 528 22 2
2308 31692 528 14 3
2309 33961 528 8 4
2310 6886 529 25 9
2311 8439 529 13 1
2312 10683 530 24 8
2313 13299 530 3 6
2314 18323 530 23 6
2315 1130 531 15 4
2316 4283 531 3 8
2317 8439 531 10 5
2318 15844 531 20 9
2319 17413 531 2 9
2320 2063 532 18 1
2321 8439 532 3 9
2322 33717 532 4 4
2323 16362 533 2 10
2324 28313 533 5 7
2325 716 534 5 6
2326 732 534 17 5
2327 974 534 13 8
2328 1130 534 3 7
2329 1260 534 11 2
2330 1265 534 18 4
2331 1348 534 17 4
2332 1587 534 10 7
2333 1608 534 12 3
2334 1936 534 25 6
2335 2063 534 2 10
2336 2260 534 13 5
2337 2268 534 17 5
2338 2374 534 5 6
2339 2443 534 8 1
2340 2557 534 2 5
2341 2562 534 25 3
2342 2571 534 19 4
2343 3020 534 11 8
2344 3063 534 8 2
2345 3269 534 2 4
2346 3430 534 21 7
2347 3646 534 3 7
2348 3917 534 4 10
2349 4264 534 5 10
2350 4283 534 4 6
2351 4598 534 25 7
2352 4669 534 25 7
2353 4727 534 19 10
2354 4786 534 14 8
2355 4931 534 23 1
2356 5109 534 17 10
2357 5250 534 22 5
2358 5332 534 7 7
2359 5472 534 6 10
2360 5518 534 3 5
2361 5552 534 24 2
2362 5914 534 4 7
2363 6113 534 12 8
2364 6321 534 5 8
2365 6333 534 7 7
2366 6373 534 10 7
2367 6514 534 12 4
2368 6520 534 11 4
2369 6677 534 13 7
2370 7261 534 12 1
2371 7296 534 19 7
2372 7297 534 11 9
2373 7396 534 25 7
2374 7436 534 22 7
2375 7637 534 13 5
2376 7682 534 24 9
2377 8106 534 5 1
2378 8449 534 12 4
2379 8538 534 15 2
2380 8597 534 23 7
2381 8937 534 19 1
2382 9312 534 10 9
2383 9880 534 21 5
2384 9998 534 14 9
2385 10075 534 6 6
2386 10281 534 13 3
2387 10430 534 9 3
2388 10433 534 6 8
2389 10441 534 17 3
2390 10497 534 5 4
2391 10545 534 21 7
2392 10589 534 22 6
2393 10837 534 21 4
2394 10893 534 6 6
2395 10899 534 12 5
2396 11083 534 6 5
2397 11294 534 2 3
2398 11592 534 5 10
2399 11630 534 6 10
2400 11752 534 20 6
2401 11848 534 25 6
2402 11860 534 2 8
2403 11877 534 12 9
2404 12229 534 4 3
2405 12314 534 5 8
2406 12347 534 25 7
2407 12366 534 17 2
2408 12448 534 3 4
2409 12461 534 24 9
2410 12650 534 21 5
